amount,txn_velocity_1min,geo_distance_km,is_new_device,hour_of_day,merchant_risk_score,label
4227.48,1,13.169755841863307,0,10,0.40999391681016817,0
1614.78,0,31.429346636397582,0,12,0.019119097748685164,0
1914.33,1,21.570667965399284,0,23,0.1446985695249666,0
1752.45,0,54.26034385855672,1,18,0.6351775899281592,0
379.2,1,35.299046112508165,0,8,0.22431911940628296,0
1126.62,0,25.562265921376927,0,20,0.5970149456923306,0
66.73,0,57.05171570280107,0,15,0.33968747351344675,0
1131.19,0,1.6933042068699926,0,9,0.10283614968633115,0
2756.99,1,34.502638570742576,1,11,0.19394737442046522,0
2316.34,0,17.001527426103117,1,19,0.20094441820284156,0
204.0,0,65.20206044020595,0,13,0.4511590457449235,0
1238.4,1,20.682235453965554,0,18,0.26471649622658655,0
378.06,0,44.32798200385292,0,13,0.1863139608231303,0
905.81,2,8.703764958598374,1,12,0.03607521780712965,0
3871.9,1,14.039045290141361,0,8,0.31649755417997416,0
433.18,1,7.372309640001815,0,10,0.4252907388164063,0
6022.81,1,34.25536152247991,0,6,0.27562296275141107,0
83.56,1,55.19757437486973,0,10,0.16877590140045007,0
506.92,0,23.026126684912043,0,11,0.13313591016842194,0
1309.81,0,10.453594259676958,1,17,0.37738882802649837,0
744.44,2,31.793598136598007,0,6,0.3971437147040476,0
145.96,0,23.063980234295013,0,14,0.366777608855215,0
329.95,0,11.907834504944878,1,20,0.3517988822026509,0
414.39,1,10.014559589485982,0,8,0.4029514565741272,0
250.88,1,115.83390817718674,1,8,0.09852808326579612,0
578.03,0,42.74782395146774,0,20,0.12359483126384592,0
526.36,2,52.27646021607726,0,9,0.3166522189349905,0
1248.08,0,19.053952615253024,0,15,0.1491849131969944,0
122.97,1,40.19278697240557,0,20,0.2551046791115415,0
512.99,0,59.50351798037686,0,15,0.5361459943958795,0
177.6,0,82.77830244843939,1,11,0.3461890193591682,0
2624.77,0,29.45211131396882,0,15,0.37316962042476826,0
339.71,0,15.533473450498779,0,15,0.20825569022828913,0
431.02,0,58.96983360965352,0,16,0.2566668501563917,0
1102.72,1,9.269335463637994,0,15,0.1307456210801085,0
1624.7,0,2.8677408491036083,0,13,0.09861993681323566,0
1627.7,0,1.4248131857024973,0,18,0.06611276442883023,0
567.57,0,11.135809956688675,0,14,0.19516929377974296,0
846.3,1,28.86916147123614,0,10,0.200899579937478,0
555.83,0,56.208841214508716,0,7,0.1469582174066838,0
746.67,2,31.18898117116761,0,16,0.06629618871980901,0
362.13,0,44.650841793550555,0,11,0.15896382215611865,0
542.69,1,28.052539958761365,0,13,0.17858965472246474,0
3586.97,1,46.43599960240121,1,12,0.318237894662743,0
1525.67,1,73.20741701222903,0,10,0.2511425033884283,0
1991.31,0,77.61559374816417,0,17,0.31893921918714174,0
718.49,0,28.282724367450207,0,2,0.2511619314044627,0
1116.17,0,59.060487934864156,0,16,0.19825522836600315,0
1094.56,0,85.48908534821103,0,11,0.02207235552212831,0
215.81,1,64.89956766337002,0,14,0.08716185443119329,0
800.28,1,58.27116859996311,1,17,0.20992537151229332,0
506.74,0,77.78235195739072,1,16,0.14222123940676695,0
327.93,3,51.91831253457063,0,9,0.13740586570706534,0
1119.91,0,5.62345804612001,0,13,0.12609532438314405,0
310.64,1,63.56158542003379,0,16,0.009781112839408112,0
1942.89,1,16.96246667743813,0,12,0.1469903872411396,0
852.75,0,10.555240410146776,0,6,0.138680781943924,0
697.1,0,47.18901054505251,0,2,0.07273595764478834,0
289.78,0,95.7430737085175,0,22,0.4009295231334874,0
305.42,0,2.5093172217841477,0,10,0.2922508431085237,0
628.04,0,44.558964536785346,1,14,0.35947916615984393,0
681.45,0,56.13940129391409,1,9,0.23584883050003608,0
71.75,1,62.7859425072474,1,20,0.2574315942071588,0
837.6,0,25.312780052273062,0,14,0.2666126329760403,0
3335.28,0,8.966856156783347,0,18,0.40074395464469537,0
1129.81,0,15.728169180077728,0,14,0.15554981485645847,0
65.27,0,104.50817637629498,0,10,0.3790677986775827,0
788.15,2,45.24507503136465,0,9,0.293293280952571,0
95.35,1,54.64721071607962,0,11,0.41662534657780864,0
193.07,1,28.295321791031064,0,8,0.3007827528947112,0
463.45,1,23.227485453232735,0,14,0.14650055894534572,0
1968.91,3,337.6517491534262,1,12,0.5622461919428486,1
593.04,0,132.85961046918032,1,13,0.22450146184306286,0
1412.93,0,4.753379847400737,0,19,0.2992155542384549,0
83.75,0,20.509889638468948,1,15,0.14732708674894127,0
1331.55,1,44.604618043890355,1,13,0.2894156925054032,0
1518.4,0,23.651023785726387,0,18,0.14068445384488898,0
1038.74,0,31.785805819226525,0,13,0.5045263026068302,0
268.88,1,17.37697753833771,0,20,0.550352388957632,0
1008.11,0,82.92234663420841,0,13,0.13124529717028713,0
373.53,0,24.61763778530976,0,17,0.4987998194874538,0
62.62,0,14.784001358037695,0,19,0.2877484441581157,0
1014.36,1,9.943005364590285,1,8,0.19962520361585553,0
626.77,1,80.98496309589233,0,16,0.42327948978875457,0
641.24,0,6.127063848113373,0,7,0.148396632401506,0
1576.17,1,15.281144765334792,1,15,0.4299089351951863,0
54.08,5,27.962217922093615,0,6,0.30007128103919706,1
501.66,0,92.88605522409802,0,1,0.5661325571515599,0
867.11,0,47.18257734611686,0,5,0.1301086376802352,0
340.67,1,36.362783528297015,0,16,0.23695742823474522,0
58634.83,0,46.45898937453519,0,14,0.190843996960341,0
578.57,1,4.096731582806257,0,17,0.42738520330065316,0
197.99,1,21.427507370330893,1,4,0.458075470782093,0
3264.28,0,18.70523949227012,1,13,0.06654453560896992,0
455.78,0,24.54364378483005,0,17,0.4461088627133142,0
452.09,0,41.44337711049741,1,17,0.05566278245989133,0
1572.13,0,4.904572732719085,1,21,0.17866612929678496,0
1093.04,1,26.6084022378069,0,8,0.11778476521719636,0
797.91,0,45.26006318466917,0,9,0.2092270129309945,0
1757.09,1,72.5039183109368,1,10,0.03506058490885234,0
653.37,0,3.4739713706159776,0,21,0.09611946047583386,0
1676.32,0,37.87290243205737,0,11,0.46023061460814857,0
532.08,0,32.2515638013636,0,19,0.3451996592549658,0
188.75,0,60.05858059571467,0,8,0.1534426974779505,0
671.06,0,26.83712301610474,0,11,0.22463728623534943,0
612.69,0,2.865061613462114,0,7,0.07277841445123802,0
374.15,0,34.44977224654838,0,14,0.1547405412052535,0
58.04,1,0.11267245739500353,0,10,0.27681007036862354,0
1107.76,0,63.41061736197537,0,9,0.10658373529817461,0
22675.84,0,29.04482359960084,0,16,0.31572981838268677,0
700.08,0,93.56914115609763,1,20,0.12367523661969256,0
408.61,0,26.111414854110233,1,14,0.2877602402871147,0
1000.38,0,75.00858651621789,1,12,0.2097810307788529,0
479.78,0,11.795513459752318,0,16,0.3899412082206327,0
838.36,1,59.27893208120726,0,3,0.5283389163790884,0
1394.2,0,50.708187244236335,0,13,0.2709546314760628,0
375.71,1,4.439516760492477,0,9,0.16295980211273786,0
343.73,0,67.91461386244042,0,14,0.5524449184597973,0
514.25,1,3.1744444242098098,0,14,0.2772130157362016,0
1755.72,2,50.35209836701274,0,12,0.44731568301962993,0
5994.81,1,83.92794435460742,1,8,0.2969955468633625,1
97.92,0,24.247181660361576,0,13,0.06249349797277329,0
3268.3,2,42.813761862690356,1,16,0.5749202788451163,0
68.4,1,128.53067381877185,1,23,0.09153294708900137,0
354.16,0,36.96139206009916,0,11,0.411757143420116,0
449.08,1,10.980687384505565,0,18,0.3490538306491678,0
285.52,1,10.78376980388473,0,22,0.1302481150964655,0
291.97,2,52.63997617182744,0,19,0.19131065155496482,0
323.76,0,6.851042050272419,1,11,0.12643644029407694,0
615.71,0,33.177998540607,0,18,0.047092315604732427,0
395.19,1,53.608432338866656,0,4,0.2860094475922857,0
843.19,1,118.96909410599781,0,1,0.3908919921779327,1
2639.2,1,48.17491236973068,0,8,0.13172156631090004,0
4904.7,0,23.13345152455581,0,16,0.37203865315647466,0
820.19,1,80.9289651735106,0,11,0.25035987550508554,0
175.52,0,25.85947316161227,0,19,0.09252015648953056,0
636.16,1,2.8224052083844633,0,7,0.27058604140053455,0
687.3,0,62.74982814558569,0,14,0.2621159812656787,0
508.24,0,33.99203031061323,0,14,0.22683096166547215,0
338.2,1,20.763649091455164,1,0,0.12069305449939229,0
1749.15,2,26.06917393503732,0,14,0.40301626462749984,0
1409.65,0,12.689563223260372,0,8,0.18812660223192515,0
195.16,0,5.091749675859894,0,15,0.1548167548641301,0
2658.65,0,0.5386759682104696,0,19,0.5299261644273057,0
1600.11,0,25.028547850507174,0,21,0.1684371475757438,0
669.93,1,63.08864119816221,0,12,0.26483908274070483,0
1753.5,0,52.20304839177963,0,12,0.28443527070239144,0
818.87,1,80.96700339471323,1,10,0.08996622367731873,0
1583.17,1,36.40388121770303,1,8,0.13630697215615145,0
397.45,0,41.03254729250014,0,8,0.25148730746275877,0
231.67,1,46.45610588917495,0,16,0.18448368911563584,0
1821.03,0,1.5033701090322324,0,12,0.3998628362347389,0
502.36,0,22.989706305546353,0,13,0.22110787390008593,0
5526.58,0,32.7239966174035,0,15,0.14199123312084108,0
1313.29,0,49.18549316767331,0,11,0.3782440131702792,0
890.06,0,78.9335923168239,1,16,0.33365087315474706,0
815.92,0,18.59647664326636,0,16,0.12631434872685726,0
413.98,0,11.84525250693844,0,2,0.4020237428681714,0
2591.82,0,21.142504519564014,0,9,0.09499824282954578,0
349.62,1,39.85247149452111,0,8,0.470221027021003,0
1755.19,1,48.36864219428887,0,13,0.4152266932151866,1
509.83,0,39.52615169808632,1,19,0.1907724523431238,0
287.67,1,19.890963921841447,0,13,0.24030631340119551,0
1159.78,1,6.681957047533974,0,15,0.12072801914951391,0
6390.51,1,78.64221056351766,0,12,0.4140386177654449,0
1949.29,1,1.0829126318784503,0,10,0.14766598185318805,0
148.06,0,7.584518096023164,0,7,0.616308721944673,0
553.2,0,43.68621625427191,0,10,0.7447172734797868,0
471.65,0,3.3507249831705224,0,9,0.5117886356845549,0
516.58,0,30.467571939616,0,16,0.12351190038258876,0
863.95,0,1.9249347469017941,0,12,0.41433696708520673,0
516.11,0,51.755583386765075,0,23,0.2751170112084541,0
499.14,0,7.867593462317437,0,13,0.25955094677548757,0
381.03,0,5.6857595487202985,0,14,0.4906794153299515,0
2655.19,2,8.579507410075767,0,10,0.6515793214126832,0
2782.63,0,19.504383851312735,0,7,0.5997817690851719,0
371.03,0,29.066821951121508,0,10,0.2269628862284572,0
1201.53,1,12.238242076284244,1,6,0.4355857338666371,0
792.8,0,92.11350876045313,0,14,0.2246832414019,0
1028.59,1,64.76596752870822,0,23,0.341374790512264,0
287.89,1,37.075772081122544,0,14,0.31872563514222646,0
1227.01,1,5.651282551273724,0,17,0.37406152004468407,0
1422.34,1,53.132492552954815,0,9,0.09048219385592352,0
5796.46,1,53.57448260644626,0,19,0.09198186901522377,0
917.23,0,49.830444893062634,0,16,0.19236162539245644,0
760.74,0,97.92939981335033,0,16,0.17596079363445,0
498.43,0,12.767132516502691,1,19,0.23808969548496892,0
293.23,1,48.59894805102542,0,18,0.19548433761059483,0
4762.13,0,2.040653702936787,1,11,0.6560854771549797,0
3473.48,0,39.307259174655016,0,14,0.25407808265408416,0
2689.05,0,19.616679058631895,0,7,0.33792527112201914,0
254.13,0,44.38120033887495,0,17,0.34633209586733266,0
157.86,1,1.8555585726771042,0,10,0.43804617478899,0
772.47,2,8.323315408895674,0,16,0.33463407871033113,0
890.84,0,30.74471027661049,1,18,0.15615595929021112,0
1601.93,0,63.65054613979304,0,17,0.07659514257408552,0
494.98,1,45.79330618802871,0,5,0.2948146738279739,0
1780.51,0,68.63271862677496,0,6,0.11097681694797555,0
269.89,1,29.221273131819153,0,7,0.09626366487644747,0
429.05,1,4.779804034422028,0,10,0.2722579628305123,0
7290.75,0,44.812477381660216,0,7,0.14781557016206343,0
389.03,0,17.80879516726469,0,16,0.2613103645358535,0
736.41,0,28.306967916195305,0,15,0.10384768197613414,0
5556.6,3,282.0415440431259,0,11,0.6376117217539229,1
293.66,0,62.47474504177322,1,12,0.556276403679689,0
161.54,0,7.760000930348699,0,23,0.06062370322687203,0
191.93,1,23.315092860121776,0,8,0.400447190034231,0
319.45,0,30.730904772938395,0,17,0.4729012025688891,0
487.99,1,27.288140526247304,0,12,0.2954580319663176,0
685.98,0,1.7980285493740134,0,18,0.3558900987878044,0
219.92,0,0.8462722150986721,0,8,0.07791896412010368,0
288.83,0,43.568444424806,1,20,0.3028054678583677,0
1849.82,0,12.683685980435946,0,18,0.1171544285878317,0
236.99,0,20.140198285421704,0,5,0.07332754375167172,0
718.44,0,56.91374311619687,0,12,0.07192702771683243,0
271.52,1,17.71026387018734,0,4,0.04517489452199071,0
1082.8,0,61.33195153913122,1,15,0.17668844392092872,0
2258.25,0,10.513892605444607,0,14,0.25868375137703437,0
232.52,0,57.833531676270596,0,11,0.0670509644659291,0
2116.29,0,33.58744406294558,0,16,0.33295757327816033,0
304.89,0,94.08161330275344,0,13,0.14059811031982733,0
355.75,0,8.20008965569609,0,13,0.16561162012021582,0
1639.7,0,39.50585378715835,0,6,0.2391408523507625,0
264.98,1,38.57787376056008,0,23,0.2518220055552399,0
431.22,0,34.218671181757124,1,23,0.227242554786171,0
361.04,0,54.00581518676979,0,3,0.4108974422376184,0
2456.65,1,40.17577943549284,0,16,0.12230998937421325,0
420.87,0,14.613368230259447,0,16,0.3538408772563833,0
183.57,0,26.93850598107617,0,11,0.06462147697526323,0
81.97,0,14.196389129842792,0,11,0.5315620373656118,0
833.19,0,49.46667284897586,0,20,0.26885178214963684,0
2525.59,0,43.61103343802604,0,8,0.21357130690373505,0
788.38,0,27.392193510198638,0,13,0.3661175657813868,0
481.76,0,37.1504962651997,0,16,0.14656491415427061,0
965.8,0,184.19672710975112,0,9,0.3461611845875083,1
552.36,1,17.01420447913705,0,12,0.37021082017377027,0
225.51,1,0.867186797895112,1,16,0.22113743234996328,0
829.3,0,35.24093612153371,1,7,0.3519433298616545,0
1206.08,0,19.968826486022483,0,16,0.06998496452015766,0
903.37,0,12.620874055090724,1,19,0.33308244477489396,0
1407.48,0,99.80921171483294,0,14,0.0392187979618975,0
2011.65,0,8.247084993277733,0,21,0.19841836651244488,0
815.22,0,14.913865656266962,0,11,0.1039726557891553,0
250.47,1,52.372507746871946,1,14,0.07637983669326096,0
179.14,2,74.42880190818444,0,10,0.18724967467552472,0
1878.78,0,79.37424446651946,0,18,0.5546178456243936,0
431.64,0,26.15240769954014,1,16,0.03694600999239882,0
615.67,0,20.59452774450688,0,16,0.08679180882607254,0
194.51,1,39.92309716471512,0,14,0.04326551203170243,0
746.38,0,0.23740458707578327,0,23,0.29471014341200064,0
1714.06,1,62.63949818053274,0,14,0.08489494643754103,0
4310.54,0,65.47174877715342,0,15,0.25957696237667016,0
643.24,0,29.97256910155503,0,15,0.4011877872694695,0
713.5,0,67.74803431336875,1,14,0.3011867828725088,0
4098.86,0,37.091073662815944,0,9,0.38070701410954727,0
1571.19,1,25.01067923526501,0,16,0.21302672609978307,0
3868.52,0,37.38589359487149,0,22,0.16705014021292877,0
1571.26,0,10.528892122272001,0,8,0.17119587878975945,0
457.66,3,160.3416630088286,0,12,0.31161805136382076,1
253.4,1,34.95136811009418,0,12,0.08445683962353866,0
1402.84,1,72.54088407371245,0,18,0.31810151456853,0
132.27,0,20.070604451249643,0,12,0.2899860928732436,0
278.99,1,10.687612427438358,0,16,0.2226831190509051,0
947.09,1,26.579707797454894,0,11,0.2787105813345263,0
725.86,0,59.64579679008898,0,15,0.043652016814082976,0
788.72,0,22.768840919086536,1,7,0.06080922692016577,0
537.12,1,4.311696471606279,1,9,0.12198552420351873,0
5284.84,0,108.72699977478818,0,5,0.341083129837395,0
922.58,0,58.85729083301538,0,15,0.07324054301611294,0
1544.26,1,77.18718512851495,1,15,0.30591374461750964,0
517.8,0,45.356797407748346,0,12,0.3110068793557209,0
4309.61,0,6.775196432118593,1,18,0.17910426968117765,0
2502.4,2,21.221693989329083,0,6,0.25552581259647683,0
1024.46,0,28.333569581212075,0,17,0.2907274512696428,0
6661.43,0,64.8335437750788,0,13,0.20332842283259586,0
1208.99,1,1.1808791267017682,0,18,0.2552359919015801,0
1098.0,0,52.35119121917971,0,13,0.11568905242052303,0
65.6,0,67.39419727416846,0,15,0.3334557217544419,0
339.89,0,64.34261579049414,0,15,0.15836743619377225,0
172.44,0,43.12130779548297,0,13,0.5897460265521947,0
512.34,1,67.95905814320054,0,17,0.14411772446456964,0
3414.54,0,29.0002914673978,0,5,0.08779042759329765,0
103.39,0,17.333084327355962,1,11,0.46081421426964686,0
267.9,0,77.65622103732456,0,12,0.23018583053698394,0
2380.05,0,46.40616337059207,1,21,0.4607994633537332,0
727.22,0,130.62508970249263,0,10,0.20573006043037467,0
520.48,2,354.0236728783607,0,10,0.7044704273613028,1
427.74,0,13.56976289964818,0,15,0.1468514813706328,0
510.01,0,31.801334432609714,0,11,0.23647540366153955,0
562.04,0,16.213278559684156,0,13,0.10370133473100226,0
683.68,0,18.479234228228364,1,14,0.21748429294190869,0
2817.95,0,73.94272385587817,0,18,0.298427708607704,0
1838.39,1,36.87627960485695,0,18,0.18152251750981122,0
844.34,0,54.265919542267426,0,14,0.12956083430012466,0
58.77,0,59.490625913719605,0,13,0.13121854027713603,0
214.9,0,11.521780408650173,1,15,0.4833289400799114,0
228.09,1,23.384335946234714,0,8,0.2043716714885395,0
236.05,0,2.4795519107641084,1,6,0.35589728412026883,0
553.44,1,34.78752457963428,1,23,0.10556928897867457,0
178.72,0,20.885159583307477,0,18,0.21650741750861946,0
1373.91,0,37.14420469377569,0,22,0.4013715780405484,0
327.15,0,73.31252560602816,0,7,0.31328087930926296,0
584.62,0,16.633191329839597,0,10,0.17205882817048368,0
1980.91,0,70.87270010839387,1,12,0.19402734824177728,0
656.35,1,44.497845246052165,0,9,0.17322024256729845,0
334.66,1,23.617597135433265,0,3,0.31487439249705584,0
413.68,0,72.06458497255872,1,11,0.4784343648382266,0
41.81,3,39.13095859909592,0,10,0.4226809462526546,1
795.47,0,17.762887672910754,0,20,0.13423239175202084,0
467.7,0,54.672441746369195,0,11,0.2307975134684902,0
2543.96,0,53.06345234913336,0,14,0.1280856433710617,0
2365.43,0,63.95122114578814,0,17,0.19013523210549552,0
1826.89,0,15.262209227798264,0,13,0.2897611819444866,0
310.25,1,33.190726824399846,0,18,0.33898905347605957,0
212.13,0,38.45342260713667,0,5,0.36709452115763147,0
247.24,0,23.80063780895948,0,12,0.4558522422635953,0
1654.68,1,34.33269988968851,0,6,0.1750059564239478,0
401.22,0,79.00343162493594,0,11,0.24517212033416572,0
720.48,0,44.01134275582089,1,13,0.4827863556263631,0
4017.5,1,67.74961627496427,0,15,0.20910789928955992,0
2040.66,1,38.88929943840485,0,20,0.4368757651643237,0
746.82,1,10.906068134566747,0,7,0.1434053592202036,0
286.73,0,36.25700399750673,0,11,0.3596603929501909,0
111.62,0,25.082633922001513,0,13,0.2141635958695245,0
581.91,0,41.90797313848486,0,21,0.29332643815638043,0
475.74,1,7.99230064160659,1,22,0.3069272344782124,0
450.73,1,71.84347379462349,0,12,0.273532027140572,0
163.6,1,12.517840690834719,0,17,0.08069123170513594,0
1606.31,1,27.122111590379028,1,9,0.29259728682121217,0
521.44,0,5.387569677942473,0,4,0.2810136827577712,0
8349.26,0,40.48297078720747,0,17,0.4330082319440369,0
1246.01,0,5.846547281744343,0,8,0.3115830700181634,0
1563.85,1,41.13724769428762,0,13,0.07621377658248683,0
952.27,1,9.046661454291325,0,7,0.20605598889119772,0
622.06,0,2.4118114305097293,0,14,0.30645417322824825,0
246.49,1,65.71998553740349,1,18,0.039449262218463475,0
619.18,1,70.30734465621258,0,12,0.1865465531040076,0
410.12,1,116.15449086173984,0,20,0.2991034142805752,0
674.78,1,83.97991378223237,0,7,0.2570444188398661,0
2011.14,1,36.61679057460974,0,14,0.4417410111647634,0
801.19,0,23.87853524094983,0,6,0.09739897175915063,0
573.87,0,22.03080018544095,0,15,0.024479607713568455,0
1800.27,0,32.79372568720853,0,17,0.1383945183679816,0
1160.06,0,31.654044164167352,0,11,0.3868406252290404,0
2789.52,0,31.740274789857402,0,16,0.282593123751656,0
2145.44,1,3.7823369341010213,1,5,0.1895941933275877,0
800.45,0,40.57636914003673,0,15,0.10824261147019798,0
2819.58,0,1.448129149566313,0,15,0.3961267444830049,0
1210.51,0,5.025177390948176,0,17,0.25413126990865625,0
144.38,2,3.7504545856725215,0,16,0.3009431635490903,0
2784.29,1,64.1313882777184,0,15,0.1890880459492597,0
167.73,0,81.80357182865836,0,21,0.21727322761193202,0
2885.28,0,43.56976726828121,0,10,0.25948275899418954,0
404.78,1,50.71293331375043,0,15,0.07010544269660234,0
1649.81,0,64.39440153221838,0,12,0.16095263565719134,0
2431.48,3,10.689090650980066,1,12,0.35162397287108466,0
1057.02,1,10.55906404569988,0,15,0.12942496864840408,0
312.07,1,80.63250116585931,0,19,0.23229601327183916,0
14714.5,1,3.139808206489189,0,12,0.07469912507077806,0
573.51,0,59.554709665608996,1,10,0.24945120914948868,0
973.75,0,70.81664176433941,0,14,0.25592289271700486,0
2297.52,0,30.508915040876808,1,15,0.19470604169228964,0
344.8,0,67.661526671033,0,14,0.12486234730093364,0
391.28,1,0.9779898637323896,0,11,0.1796278243063656,0
406.69,1,27.1309415220595,0,18,0.137321663500458,0
239.62,3,27.41840798570135,1,2,0.8836481142273498,1
462.6,0,0.8476597173494724,0,4,0.11519488314476224,0
2638.52,2,8.104275207021916,0,18,0.24183348260173226,0
195.91,2,60.32755907030737,0,15,0.14731858120005933,0
603.05,1,34.58915145630431,0,6,0.18873433615543983,0
1516.39,0,40.975320003829744,0,9,0.20654834429142613,0
430.61,3,43.69775368194125,0,18,0.36235110112169916,0
531.36,0,75.00093453319984,0,20,0.14597026659459073,0
2221.63,0,9.35141343941453,0,20,0.3232977877646433,0
1146.63,0,58.09844005956533,0,9,0.1508424567504764,0
762.45,0,31.279996456688888,0,19,0.3360990403622323,0
365.17,0,17.1561567025016,0,15,0.1937278920271103,0
1335.1,1,118.93206379956314,0,12,0.07624586677803728,0
1057.56,0,53.462436687356764,0,19,0.04870118055454158,0
1070.88,0,17.937391295062966,1,5,0.11709007688549267,0
5217.87,0,22.388413629137055,0,8,0.15273889581116734,0
371.07,1,19.74089228150005,0,11,0.03886063160130602,0
2615.25,0,38.24417671652074,0,6,0.11082898693338561,0
2016.68,0,66.53486222308284,1,16,0.30036530593956057,0
869.72,4,57.940494853802306,0,12,0.4204716103625805,0
543.09,0,59.481590859365056,0,6,0.14776465952040316,0
1103.08,1,45.72301851931667,0,14,0.3424427846595683,0
39.13,1,17.803807225544123,1,17,0.2334542240379636,0
1009.62,1,6.369136596342145,0,16,0.3277983762643086,0
639.13,0,6.586707075528695,0,11,0.38123236471180716,0
1077.98,0,10.906859668024453,1,14,0.27773905218173534,0
557.86,1,47.95916865291517,0,16,0.15582730104815176,0
150.23,0,53.75060158413379,0,7,0.14982493708228203,0
806.48,1,40.30391039271448,0,15,0.30054925163066365,0
1104.9,1,36.10272172010758,1,5,0.5698247840276406,1
2204.43,0,111.8327917717647,1,9,0.2603150852055374,0
473.27,0,69.89249089057573,0,13,0.22489889297776983,0
863.25,0,13.490517755666875,0,14,0.21978876966558133,0
167.27,0,54.083416079693805,0,17,0.5756962611072319,0
508.46,0,34.38590070962979,1,3,0.062224022326221144,0
671.35,1,43.178450418872345,0,13,0.2062002294847272,0
190.24,0,38.76967822911131,0,13,0.28469210117910076,0
755.0,3,171.79651124683397,0,4,0.43628306826314894,1
1794.76,1,37.37632102654969,0,12,0.28207991454224784,0
892.06,1,58.01001016387195,1,16,0.5304324129721973,0
684.35,2,4.957684480932148,0,14,0.2143047942218893,0
662.83,0,44.6790502986241,0,15,0.16464650661511082,0
1505.63,3,124.9287088453082,0,3,0.5611311515361016,1
794.17,1,72.59190750798828,0,8,0.3577631304234004,0
503.37,1,0.1826143122306476,0,4,0.3624969080553253,0
314.73,0,47.10830064518046,0,21,0.24117740382959799,0
384.97,1,8.949210987580368,0,7,0.2362829756744995,0
157.02,0,71.52622655906202,0,13,0.48926953469024065,0
848.0,2,3.1710859141026013,1,10,0.11769568240663407,0
289.96,0,42.55214404297276,0,18,0.09272849261704409,0
706.01,1,106.9425380356065,0,14,0.04044971345141605,0
38.53,1,17.723110646495392,0,23,0.38365921844847367,0
1329.84,2,50.41623920461065,0,12,0.21688965503941693,0
495.93,1,4.2271763735968015,0,14,0.05079006939072894,0
1741.68,1,33.96367204547402,0,21,0.08631447842568785,0
1401.34,0,27.750005502064717,0,12,0.2658517503143611,0
2573.62,0,18.830172829030182,0,14,0.1000982238728064,0
906.78,0,21.522586957512328,1,10,0.26753803012491834,0
529.59,0,10.460500669885477,0,8,0.46210709660127275,0
444.95,1,15.306694630796384,0,15,0.31711543154155103,0
1107.53,0,11.018396254615304,0,19,0.1778392890467353,0
130.15,1,17.050227248211677,0,16,0.42430118074184847,0
1914.91,0,22.250877672897804,0,17,0.23540701857865426,0
539.98,0,18.562850446344072,0,14,0.1649935481144324,0
1471.18,0,30.024031311925455,1,17,0.44048282350608536,0
594.51,0,6.6255490391152545,0,13,0.36249440119102566,0
383.55,0,70.82387173145187,0,21,0.2792372098141706,0
449.34,1,39.32514872125891,0,21,0.30556909110623676,0
755.08,0,23.932126925345543,0,17,0.16318375557490247,0
190.53,0,42.28176591132751,0,11,0.13961839356398034,0
134.17,0,66.05286335585991,1,15,0.2655495015469614,0
374.62,1,48.04970579716238,0,12,0.3549983748568486,0
235.9,1,142.89027215516774,1,8,0.2187621095263751,1
1208.61,0,52.08526437906086,0,1,0.05713821918639882,0
5430.32,0,8.594167950866947,0,21,0.44506934519063746,0
304.24,0,21.859297332838295,1,8,0.44721051983847626,0
351.0,0,19.433478493077494,1,4,0.05383001420275749,0
3945.5,3,156.23708806631174,1,5,0.3444840896014738,1
1280.79,1,29.042587143965324,0,8,0.09035183645514995,0
420.16,1,30.079264413630725,0,9,0.46786582282820766,0
385.19,0,29.929359729105435,0,3,0.10128618752390078,0
798.02,1,83.93568994047061,0,7,0.2089328636691538,0
143.3,1,33.48703876869627,1,14,0.26750258565281887,0
153.99,1,44.733109310766665,0,15,0.2552805771694961,0
3044.24,0,20.77168603609224,1,14,0.053839440095088426,0
112.33,1,49.188013226365996,0,21,0.25574692680538336,0
2791.06,1,7.860151401894697,0,20,0.16553947850603584,0
3266.26,0,79.66817140354252,0,23,0.1814320039989586,0
246.44,1,43.62152555653839,1,14,0.03746921742305447,0
7526.44,0,33.595605759183,0,17,0.14273066329679257,0
2478.75,1,46.66948623975217,0,13,0.6419549406068441,0
685.49,0,57.74796338219713,0,14,0.02471846768738482,0
620.46,0,16.71664715510876,1,10,0.0973400372350374,0
333.53,0,45.54583308599702,0,9,0.5208914040864007,0
4672.9,0,28.502195584634677,1,8,0.5477920580458909,1
1340.37,0,40.502119467931024,0,20,0.17319542890543316,0
1977.09,1,63.23417158284731,0,11,0.25305702677885267,0
760.17,0,58.95581804870162,0,13,0.3794127891628759,0
400.61,0,50.580921767823405,0,12,0.3785121309818566,0
831.81,0,45.447657553410856,0,21,0.5084410752864144,0
902.57,0,33.67220792112483,0,14,0.28973285165899443,0
651.37,1,55.84032344263852,1,18,0.28843172666890937,0
1011.36,0,13.99680937403034,0,15,0.1364302493674149,0
662.35,0,48.47600806321414,1,8,0.38402040453270514,0
1360.5,3,81.82609653836893,0,15,0.20698329856788897,0
225.07,0,23.617561986738707,0,11,0.3520651612936751,0
236.86,1,11.55405652130981,0,8,0.3557429543655027,0
909.72,2,11.233396244950978,0,15,0.21734257733760043,0
593.72,0,1.7593165602838674,0,16,0.11937952485612342,0
468.01,3,74.62849569044235,0,20,0.3807224824029463,0
